<TICKER>,<PER>,<DATE>,<TIME>,<VOL>
SiH0 [SPBFUT],10,20191111,121000,12419.000000
SiH0 [SPBFUT],10,20191111,122000,12616.000000
SiH0 [SPBFUT],10,20191111,123000,11514.000000
SiH0 [SPBFUT],10,20191111,124000,9332.000000
SiH0 [SPBFUT],10,20191111,125000,16168.000000
SiH0 [SPBFUT],10,20191111,130000,6391.000000
SiH0 [SPBFUT],10,20191111,131000,16824.000000
SiH0 [SPBFUT],10,20191111,132000,7150.000000
SiH0 [SPBFUT],10,20191111,133000,15951.000000
SiH0 [SPBFUT],10,20191111,134000,6732.000000
SiH0 [SPBFUT],10,20191111,135000,21564.000000
SiH0 [SPBFUT],10,20191111,140000,8786.000000
SiH0 [SPBFUT],10,20191111,141000,71164.000000
SiH0 [SPBFUT],10,20191111,142000,22895.000000
SiH0 [SPBFUT],10,20191111,143000,16986.000000
SiH0 [SPBFUT],10,20191111,144000,6494.000000
SiH0 [SPBFUT],10,20191111,145000,5304.000000
SiH0 [SPBFUT],10,20191111,150000,11976.000000
SiH0 [SPBFUT],10,20191111,151000,13578.000000
SiH0 [SPBFUT],10,20191111,152000,9521.000000
SiH0 [SPBFUT],10,20191111,153000,19000.000000
SiH0 [SPBFUT],10,20191111,154000,22197.000000
SiH0 [SPBFUT],10,20191111,155000,19157.000000
SiH0 [SPBFUT],10,20191111,160000,10438.000000
SiH0 [SPBFUT],10,20191111,161000,23177.000000
SiH0 [SPBFUT],10,20191111,162000,7030.000000
SiH0 [SPBFUT],10,20191111,163000,7346.000000
SiH0 [SPBFUT],10,20191111,164000,6706.000000
SiH0 [SPBFUT],10,20191111,165000,6851.000000
SiH0 [SPBFUT],10,20191111,170000,10888.000000
SiH0 [SPBFUT],10,20191111,171000,4539.000000
SiH0 [SPBFUT],10,20191111,172000,6203.000000
SiH0 [SPBFUT],10,20191111,173000,29154.000000
SiH0 [SPBFUT],10,20191111,174000,43118.000000
SiH0 [SPBFUT],10,20191111,175000,36484.000000
SiH0 [SPBFUT],10,20191111,180000,34130.000000
SiH0 [SPBFUT],10,20191111,181000,8980.000000
SiH0 [SPBFUT],10,20191111,182000,14973.000000
SiH0 [SPBFUT],10,20191111,183000,30719.000000
SiH0 [SPBFUT],10,20191111,184000,12682.000000
SiH0 [SPBFUT],10,20191111,190000,13217.000000
SiH0 [SPBFUT],10,20191111,191000,9554.000000
SiH0 [SPBFUT],10,20191111,192000,8605.000000
SiH0 [SPBFUT],10,20191111,193000,5986.000000
SiH0 [SPBFUT],10,20191111,194000,3322.000000
SiH0 [SPBFUT],10,20191111,195000,2911.000000
SiH0 [SPBFUT],10,20191111,200000,3335.000000
SiH0 [SPBFUT],10,20191111,201000,3119.000000
SiH0 [SPBFUT],10,20191111,202000,6789.000000
SiH0 [SPBFUT],10,20191111,203000,3023.000000
SiH0 [SPBFUT],10,20191111,204000,887.000000
SiH0 [SPBFUT],10,20191111,205000,1518.000000
SiH0 [SPBFUT],10,20191111,210000,4716.000000
SiH0 [SPBFUT],10,20191111,211000,2550.000000
SiH0 [SPBFUT],10,20191111,212000,4525.000000
SiH0 [SPBFUT],10,20191111,213000,2003.000000
SiH0 [SPBFUT],10,20191111,214000,2021.000000
SiH0 [SPBFUT],10,20191111,215000,1427.000000
SiH0 [SPBFUT],10,20191111,220000,888.000000
SiH0 [SPBFUT],10,20191111,221000,3519.000000
SiH0 [SPBFUT],10,20191111,222000,4769.000000
SiH0 [SPBFUT],10,20191111,223000,1371.000000
SiH0 [SPBFUT],10,20191111,224000,2401.000000
SiH0 [SPBFUT],10,20191111,225000,5398.000000
SiH0 [SPBFUT],10,20191111,230000,1514.000000
SiH0 [SPBFUT],10,20191111,231000,1058.000000
SiH0 [SPBFUT],10,20191111,232000,1559.000000
SiH0 [SPBFUT],10,20191111,233000,3677.000000
SiH0 [SPBFUT],10,20191111,234000,3877.000000
SiH0 [SPBFUT],10,20191112,100000,89721.000000
SiH0 [SPBFUT],10,20191112,101000,60121.000000
SiH0 [SPBFUT],10,20191112,102000,24517.000000
SiH0 [SPBFUT],10,20191112,103000,20396.000000
SiH0 [SPBFUT],10,20191112,104000,40698.000000
SiH0 [SPBFUT],10,20191112,105000,22385.000000
SiH0 [SPBFUT],10,20191112,110000,29719.000000
SiH0 [SPBFUT],10,20191112,111000,24017.000000
SiH0 [SPBFUT],10,20191112,112000,27984.000000
SiH0 [SPBFUT],10,20191112,113000,49853.000000
SiH0 [SPBFUT],10,20191112,114000,17158.000000
SiH0 [SPBFUT],10,20191112,115000,24373.000000
SiH0 [SPBFUT],10,20191112,120000,179026.000000
SiH0 [SPBFUT],10,20191112,121000,98445.000000
SiH0 [SPBFUT],10,20191112,122000,49541.000000
SiH0 [SPBFUT],10,20191112,123000,22234.000000
SiH0 [SPBFUT],10,20191112,124000,26712.000000
SiH0 [SPBFUT],10,20191112,125000,50987.000000
SiH0 [SPBFUT],10,20191112,130000,17620.000000
SiH0 [SPBFUT],10,20191112,131000,12013.000000
SiH0 [SPBFUT],10,20191112,132000,10387.000000
SiH0 [SPBFUT],10,20191112,133000,14106.000000
SiH0 [SPBFUT],10,20191112,134000,16997.000000
SiH0 [SPBFUT],10,20191112,135000,28239.000000
SiH0 [SPBFUT],10,20191112,140000,17601.000000
SiH0 [SPBFUT],10,20191112,141000,31524.000000
SiH0 [SPBFUT],10,20191112,142000,33482.000000
SiH0 [SPBFUT],10,20191112,143000,12493.000000
SiH0 [SPBFUT],10,20191112,144000,10993.000000
SiH0 [SPBFUT],10,20191112,145000,5459.000000
SiH0 [SPBFUT],10,20191112,150000,12467.000000
SiH0 [SPBFUT],10,20191112,151000,9133.000000
SiH0 [SPBFUT],10,20191112,152000,9982.000000
SiH0 [SPBFUT],10,20191112,153000,18331.000000
SiH0 [SPBFUT],10,20191112,154000,11203.000000
SiH0 [SPBFUT],10,20191112,155000,21162.000000
SiH0 [SPBFUT],10,20191112,160000,31732.000000
SiH0 [SPBFUT],10,20191112,161000,17858.000000
SiH0 [SPBFUT],10,20191112,162000,15240.000000
SiH0 [SPBFUT],10,20191112,163000,20131.000000
SiH0 [SPBFUT],10,20191112,164000,11679.000000
SiH0 [SPBFUT],10,20191112,165000,14987.000000
SiH0 [SPBFUT],10,20191112,170000,18564.000000
SiH0 [SPBFUT],10,20191112,171000,17990.000000
SiH0 [SPBFUT],10,20191112,172000,20780.000000
SiH0 [SPBFUT],10,20191112,173000,13656.000000
SiH0 [SPBFUT],10,20191112,174000,10032.000000
SiH0 [SPBFUT],10,20191112,175000,21662.000000
SiH0 [SPBFUT],10,20191112,180000,55808.000000
SiH0 [SPBFUT],10,20191112,181000,18371.000000
SiH0 [SPBFUT],10,20191112,182000,13003.000000
SiH0 [SPBFUT],10,20191112,183000,31113.000000
SiH0 [SPBFUT],10,20191112,184000,14756.000000
SiH0 [SPBFUT],10,20191112,190000,12872.000000
SiH0 [SPBFUT],10,20191112,191000,22294.000000
SiH0 [SPBFUT],10,20191112,192000,18773.000000
SiH0 [SPBFUT],10,20191112,193000,9514.000000
SiH0 [SPBFUT],10,20191112,194000,9668.000000
SiH0 [SPBFUT],10,20191112,195000,20322.000000
SiH0 [SPBFUT],10,20191112,200000,18360.000000
SiH0 [SPBFUT],10,20191112,201000,20876.000000
SiH0 [SPBFUT],10,20191112,202000,7283.000000
SiH0 [SPBFUT],10,20191112,203000,11118.000000
SiH0 [SPBFUT],10,20191112,204000,13199.000000
SiH0 [SPBFUT],10,20191112,205000,10361.000000
SiH0 [SPBFUT],10,20191112,210000,12245.000000
SiH0 [SPBFUT],10,20191112,211000,13730.000000
SiH0 [SPBFUT],10,20191112,212000,8887.000000
SiH0 [SPBFUT],10,20191112,213000,3616.000000
SiH0 [SPBFUT],10,20191112,214000,2353.000000
SiH0 [SPBFUT],10,20191112,215000,5339.000000
SiH0 [SPBFUT],10,20191112,220000,13661.000000
SiH0 [SPBFUT],10,20191112,221000,3931.000000
SiH0 [SPBFUT],10,20191112,222000,7064.000000
SiH0 [SPBFUT],10,20191112,223000,6917.000000
SiH0 [SPBFUT],10,20191112,224000,2968.000000
SiH0 [SPBFUT],10,20191112,225000,2538.000000
SiH0 [SPBFUT],10,20191112,230000,4100.000000
SiH0 [SPBFUT],10,20191112,231000,4334.000000
SiH0 [SPBFUT],10,20191112,232000,3954.000000
SiH0 [SPBFUT],10,20191112,233000,3273.000000
SiH0 [SPBFUT],10,20191112,234000,5322.000000
SiH0 [SPBFUT],10,20191113,100000,79288.000000
SiH0 [SPBFUT],10,20191113,101000,55360.000000
SiH0 [SPBFUT],10,20191113,102000,28788.000000
SiH0 [SPBFUT],10,20191113,103000,43994.000000
SiH0 [SPBFUT],10,20191113,104000,39213.000000
SiH0 [SPBFUT],10,20191113,105000,20259.000000
SiH0 [SPBFUT],10,20191113,110000,36064.000000
SiH0 [SPBFUT],10,20191113,111000,19995.000000
SiH0 [SPBFUT],10,20191113,112000,30684.000000
SiH0 [SPBFUT],10,20191113,113000,28501.000000
SiH0 [SPBFUT],10,20191113,114000,45712.000000
SiH0 [SPBFUT],10,20191113,115000,43892.000000
SiH0 [SPBFUT],10,20191113,120000,54285.000000
SiH0 [SPBFUT],10,20191113,121000,33516.000000
SiH0 [SPBFUT],10,20191113,122000,53314.000000
SiH0 [SPBFUT],10,20191113,123000,38293.000000
SiH0 [SPBFUT],10,20191113,124000,23593.000000
SiH0 [SPBFUT],10,20191113,125000,21250.000000
SiH0 [SPBFUT],10,20191113,130000,24157.000000
SiH0 [SPBFUT],10,20191113,131000,15246.000000
SiH0 [SPBFUT],10,20191113,132000,9003.000000
SiH0 [SPBFUT],10,20191113,133000,11366.000000
SiH0 [SPBFUT],10,20191113,134000,13637.000000
SiH0 [SPBFUT],10,20191113,135000,16207.000000
SiH0 [SPBFUT],10,20191113,140000,15325.000000
SiH0 [SPBFUT],10,20191113,141000,18693.000000
SiH0 [SPBFUT],10,20191113,142000,35338.000000
SiH0 [SPBFUT],10,20191113,143000,25577.000000
SiH0 [SPBFUT],10,20191113,144000,9651.000000
SiH0 [SPBFUT],10,20191113,145000,9586.000000
SiH0 [SPBFUT],10,20191113,150000,23494.000000
SiH0 [SPBFUT],10,20191113,151000,20081.000000
SiH0 [SPBFUT],10,20191113,152000,13666.000000
SiH0 [SPBFUT],10,20191113,153000,11844.000000
SiH0 [SPBFUT],10,20191113,154000,12454.000000
SiH0 [SPBFUT],10,20191113,155000,23343.000000
SiH0 [SPBFUT],10,20191113,160000,11809.000000
SiH0 [SPBFUT],10,20191113,161000,8794.000000
SiH0 [SPBFUT],10,20191113,162000,20708.000000
SiH0 [SPBFUT],10,20191113,163000,19240.000000
SiH0 [SPBFUT],10,20191113,164000,38032.000000
SiH0 [SPBFUT],10,20191113,165000,20503.000000
SiH0 [SPBFUT],10,20191113,170000,17753.000000
SiH0 [SPBFUT],10,20191113,171000,20186.000000
SiH0 [SPBFUT],10,20191113,172000,13625.000000
SiH0 [SPBFUT],10,20191113,173000,32599.000000
SiH0 [SPBFUT],10,20191113,174000,41456.000000
SiH0 [SPBFUT],10,20191113,175000,25117.000000
SiH0 [SPBFUT],10,20191113,180000,25245.000000
SiH0 [SPBFUT],10,20191113,181000,21151.000000
SiH0 [SPBFUT],10,20191113,182000,52290.000000
SiH0 [SPBFUT],10,20191113,183000,14977.000000
SiH0 [SPBFUT],10,20191113,184000,9616.000000
SiH0 [SPBFUT],10,20191113,190000,15574.000000
SiH0 [SPBFUT],10,20191113,191000,11529.000000
SiH0 [SPBFUT],10,20191113,192000,5048.000000
SiH0 [SPBFUT],10,20191113,193000,6298.000000
SiH0 [SPBFUT],10,20191113,194000,4586.000000
SiH0 [SPBFUT],10,20191113,195000,6522.000000
SiH0 [SPBFUT],10,20191113,200000,13501.000000
SiH0 [SPBFUT],10,20191113,201000,3416.000000
SiH0 [SPBFUT],10,20191113,202000,6863.000000
SiH0 [SPBFUT],10,20191113,203000,10130.000000
SiH0 [SPBFUT],10,20191113,204000,7001.000000
SiH0 [SPBFUT],10,20191113,205000,8716.000000
SiH0 [SPBFUT],10,20191113,210000,3386.000000
SiH0 [SPBFUT],10,20191113,211000,4064.000000
SiH0 [SPBFUT],10,20191113,212000,2628.000000
SiH0 [SPBFUT],10,20191113,213000,1517.000000
SiH0 [SPBFUT],10,20191113,214000,2129.000000
SiH0 [SPBFUT],10,20191113,215000,12796.000000
SiH0 [SPBFUT],10,20191113,220000,9847.000000
SiH0 [SPBFUT],10,20191113,221000,6458.000000
SiH0 [SPBFUT],10,20191113,222000,4940.000000
SiH0 [SPBFUT],10,20191113,223000,3075.000000
SiH0 [SPBFUT],10,20191113,224000,2588.000000
SiH0 [SPBFUT],10,20191113,225000,2922.000000
SiH0 [SPBFUT],10,20191113,230000,2730.000000
SiH0 [SPBFUT],10,20191113,231000,3007.000000
SiH0 [SPBFUT],10,20191113,232000,4772.000000
SiH0 [SPBFUT],10,20191113,233000,3533.000000
SiH0 [SPBFUT],10,20191113,234000,4808.000000
SiH0 [SPBFUT],10,20191114,100000,79476.000000
SiH0 [SPBFUT],10,20191114,101000,95059.000000
SiH0 [SPBFUT],10,20191114,102000,26419.000000
SiH0 [SPBFUT],10,20191114,103000,24366.000000
SiH0 [SPBFUT],10,20191114,104000,24927.000000
SiH0 [SPBFUT],10,20191114,105000,41100.000000
SiH0 [SPBFUT],10,20191114,110000,49062.000000
SiH0 [SPBFUT],10,20191114,111000,25797.000000
SiH0 [SPBFUT],10,20191114,112000,22890.000000
SiH0 [SPBFUT],10,20191114,113000,23113.000000
SiH0 [SPBFUT],10,20191114,114000,17444.000000
SiH0 [SPBFUT],10,20191114,115000,19352.000000
SiH0 [SPBFUT],10,20191114,120000,21751.000000
SiH0 [SPBFUT],10,20191114,121000,34318.000000
SiH0 [SPBFUT],10,20191114,122000,27080.000000
SiH0 [SPBFUT],10,20191114,123000,68836.000000
SiH0 [SPBFUT],10,20191114,124000,36708.000000
SiH0 [SPBFUT],10,20191114,125000,9100.000000
SiH0 [SPBFUT],10,20191114,130000,153636.000000
SiH0 [SPBFUT],10,20191114,131000,39324.000000
SiH0 [SPBFUT],10,20191114,132000,34667.000000
SiH0 [SPBFUT],10,20191114,133000,19204.000000
SiH0 [SPBFUT],10,20191114,134000,19608.000000
SiH0 [SPBFUT],10,20191114,135000,33074.000000
SiH0 [SPBFUT],10,20191114,140000,23517.000000
SiH0 [SPBFUT],10,20191114,141000,25924.000000
SiH0 [SPBFUT],10,20191114,142000,14404.000000
SiH0 [SPBFUT],10,20191114,143000,12518.000000
SiH0 [SPBFUT],10,20191114,144000,20712.000000
SiH0 [SPBFUT],10,20191114,145000,15923.000000
SiH0 [SPBFUT],10,20191114,150000,8546.000000
SiH0 [SPBFUT],10,20191114,151000,7414.000000
SiH0 [SPBFUT],10,20191114,152000,12216.000000
SiH0 [SPBFUT],10,20191114,153000,12221.000000
SiH0 [SPBFUT],10,20191114,154000,8418.000000
SiH0 [SPBFUT],10,20191114,155000,21357.000000
SiH0 [SPBFUT],10,20191114,160000,22564.000000
SiH0 [SPBFUT],10,20191114,161000,25815.000000
SiH0 [SPBFUT],10,20191114,162000,36757.000000
SiH0 [SPBFUT],10,20191114,163000,37284.000000
SiH0 [SPBFUT],10,20191114,164000,17451.000000
SiH0 [SPBFUT],10,20191114,165000,17586.000000
SiH0 [SPBFUT],10,20191114,170000,27733.000000
SiH0 [SPBFUT],10,20191114,171000,24976.000000
SiH0 [SPBFUT],10,20191114,172000,14145.000000
SiH0 [SPBFUT],10,20191114,173000,21544.000000
SiH0 [SPBFUT],10,20191114,174000,17033.000000
SiH0 [SPBFUT],10,20191114,175000,20888.000000
SiH0 [SPBFUT],10,20191114,180000,24225.000000
SiH0 [SPBFUT],10,20191114,181000,16175.000000
SiH0 [SPBFUT],10,20191114,182000,23737.000000
SiH0 [SPBFUT],10,20191114,183000,14865.000000
SiH0 [SPBFUT],10,20191114,184000,7492.000000
SiH0 [SPBFUT],10,20191114,190000,8834.000000
SiH0 [SPBFUT],10,20191114,191000,11839.000000
SiH0 [SPBFUT],10,20191114,192000,17914.000000
SiH0 [SPBFUT],10,20191114,193000,8305.000000
SiH0 [SPBFUT],10,20191114,194000,15924.000000
SiH0 [SPBFUT],10,20191114,195000,13349.000000
SiH0 [SPBFUT],10,20191114,200000,5517.000000
SiH0 [SPBFUT],10,20191114,201000,5456.000000
SiH0 [SPBFUT],10,20191114,202000,6585.000000
SiH0 [SPBFUT],10,20191114,203000,6656.000000
SiH0 [SPBFUT],10,20191114,204000,2866.000000
SiH0 [SPBFUT],10,20191114,205000,5888.000000
SiH0 [SPBFUT],10,20191114,210000,5598.000000
SiH0 [SPBFUT],10,20191114,211000,3720.000000
SiH0 [SPBFUT],10,20191114,212000,1851.000000
SiH0 [SPBFUT],10,20191114,213000,3147.000000
SiH0 [SPBFUT],10,20191114,214000,1740.000000
SiH0 [SPBFUT],10,20191114,215000,4908.000000
SiH0 [SPBFUT],10,20191114,220000,6875.000000
SiH0 [SPBFUT],10,20191114,221000,1662.000000
SiH0 [SPBFUT],10,20191114,222000,2366.000000
SiH0 [SPBFUT],10,20191114,223000,2264.000000
SiH0 [SPBFUT],10,20191114,224000,4466.000000
SiH0 [SPBFUT],10,20191114,225000,2640.000000
SiH0 [SPBFUT],10,20191114,230000,3669.000000
SiH0 [SPBFUT],10,20191114,231000,4337.000000
SiH0 [SPBFUT],10,20191114,232000,22161.000000
SiH0 [SPBFUT],10,20191114,233000,11803.000000
SiH0 [SPBFUT],10,20191114,234000,10824.000000
SiH0 [SPBFUT],10,20191115,100000,107377.000000
SiH0 [SPBFUT],10,20191115,101000,47133.000000
SiH0 [SPBFUT],10,20191115,102000,29833.000000
SiH0 [SPBFUT],10,20191115,103000,72910.000000
SiH0 [SPBFUT],10,20191115,104000,35418.000000
SiH0 [SPBFUT],10,20191115,105000,84916.000000
SiH0 [SPBFUT],10,20191115,110000,16983.000000
SiH0 [SPBFUT],10,20191115,111000,31856.000000
SiH0 [SPBFUT],10,20191115,112000,19641.000000
SiH0 [SPBFUT],10,20191115,113000,17099.000000
SiH0 [SPBFUT],10,20191115,114000,43033.000000
SiH0 [SPBFUT],10,20191115,115000,13454.000000
SiH0 [SPBFUT],10,20191115,120000,16076.000000
SiH0 [SPBFUT],10,20191115,121000,12049.000000
SiH0 [SPBFUT],10,20191115,122000,22303.000000
SiH0 [SPBFUT],10,20191115,123000,11093.000000
SiH0 [SPBFUT],10,20191115,124000,17544.000000
SiH0 [SPBFUT],10,20191115,125000,8021.000000
SiH0 [SPBFUT],10,20191115,130000,12002.000000
SiH0 [SPBFUT],10,20191115,131000,23553.000000
SiH0 [SPBFUT],10,20191115,132000,12662.000000
SiH0 [SPBFUT],10,20191115,133000,14045.000000
SiH0 [SPBFUT],10,20191115,134000,10288.000000
SiH0 [SPBFUT],10,20191115,135000,9704.000000
SiH0 [SPBFUT],10,20191115,140000,5048.000000
SiH0 [SPBFUT],10,20191115,141000,6648.000000
SiH0 [SPBFUT],10,20191115,142000,6045.000000
SiH0 [SPBFUT],10,20191115,143000,8447.000000
SiH0 [SPBFUT],10,20191115,144000,5034.000000
SiH0 [SPBFUT],10,20191115,145000,8662.000000
SiH0 [SPBFUT],10,20191115,150000,25454.000000
SiH0 [SPBFUT],10,20191115,151000,51990.000000
SiH0 [SPBFUT],10,20191115,152000,17328.000000
SiH0 [SPBFUT],10,20191115,153000,24374.000000
SiH0 [SPBFUT],10,20191115,154000,20703.000000
SiH0 [SPBFUT],10,20191115,155000,15673.000000
SiH0 [SPBFUT],10,20191115,160000,6922.000000
SiH0 [SPBFUT],10,20191115,161000,9369.000000
SiH0 [SPBFUT],10,20191115,162000,12979.000000
SiH0 [SPBFUT],10,20191115,163000,16843.000000
SiH0 [SPBFUT],10,20191115,164000,20085.000000
SiH0 [SPBFUT],10,20191115,165000,9829.000000
SiH0 [SPBFUT],10,20191115,170000,6401.000000
SiH0 [SPBFUT],10,20191115,171000,19964.000000
SiH0 [SPBFUT],10,20191115,172000,15571.000000
SiH0 [SPBFUT],10,20191115,173000,21301.000000
SiH0 [SPBFUT],10,20191115,174000,9091.000000
SiH0 [SPBFUT],10,20191115,175000,13752.000000
SiH0 [SPBFUT],10,20191115,180000,11230.000000
SiH0 [SPBFUT],10,20191115,181000,18249.000000
SiH0 [SPBFUT],10,20191115,182000,19234.000000
SiH0 [SPBFUT],10,20191115,183000,7076.000000
SiH0 [SPBFUT],10,20191115,184000,13223.000000
SiH0 [SPBFUT],10,20191115,190000,19739.000000
SiH0 [SPBFUT],10,20191115,191000,20422.000000
SiH0 [SPBFUT],10,20191115,192000,11289.000000
SiH0 [SPBFUT],10,20191115,193000,15761.000000
SiH0 [SPBFUT],10,20191115,194000,12754.000000
SiH0 [SPBFUT],10,20191115,195000,7039.000000
SiH0 [SPBFUT],10,20191115,200000,5216.000000
SiH0 [SPBFUT],10,20191115,201000,2852.000000
SiH0 [SPBFUT],10,20191115,202000,5422.000000
SiH0 [SPBFUT],10,20191115,203000,3964.000000
SiH0 [SPBFUT],10,20191115,204000,6796.000000
SiH0 [SPBFUT],10,20191115,205000,4148.000000
SiH0 [SPBFUT],10,20191115,210000,3134.000000
SiH0 [SPBFUT],10,20191115,211000,1464.000000
SiH0 [SPBFUT],10,20191115,212000,2983.000000
SiH0 [SPBFUT],10,20191115,213000,1194.000000
SiH0 [SPBFUT],10,20191115,214000,9393.000000
SiH0 [SPBFUT],10,20191115,215000,1879.000000
SiH0 [SPBFUT],10,20191115,220000,2282.000000
SiH0 [SPBFUT],10,20191115,221000,2007.000000
SiH0 [SPBFUT],10,20191115,222000,1992.000000
SiH0 [SPBFUT],10,20191115,223000,2259.000000
SiH0 [SPBFUT],10,20191115,224000,3451.000000
SiH0 [SPBFUT],10,20191115,225000,1323.000000
SiH0 [SPBFUT],10,20191115,230000,3801.000000
SiH0 [SPBFUT],10,20191115,231000,2506.000000
SiH0 [SPBFUT],10,20191115,232000,7339.000000
SiH0 [SPBFUT],10,20191115,233000,8930.000000
SiH0 [SPBFUT],10,20191115,234000,7583.000000
SiH0 [SPBFUT],10,20191118,100000,67357.000000
SiH0 [SPBFUT],10,20191118,101000,27787.000000
SiH0 [SPBFUT],10,20191118,102000,25538.000000
SiH0 [SPBFUT],10,20191118,103000,10383.000000
SiH0 [SPBFUT],10,20191118,104000,14678.000000
SiH0 [SPBFUT],10,20191118,105000,12534.000000
SiH0 [SPBFUT],10,20191118,110000,20830.000000
SiH0 [SPBFUT],10,20191118,111000,13777.000000
SiH0 [SPBFUT],10,20191118,112000,9157.000000
SiH0 [SPBFUT],10,20191118,113000,15441.000000
SiH0 [SPBFUT],10,20191118,114000,19021.000000
SiH0 [SPBFUT],10,20191118,115000,10714.000000
SiH0 [SPBFUT],10,20191118,120000,11522.000000
SiH0 [SPBFUT],10,20191118,121000,16410.000000
SiH0 [SPBFUT],10,20191118,122000,38281.000000
SiH0 [SPBFUT],10,20191118,123000,42044.000000
SiH0 [SPBFUT],10,20191118,124000,41220.000000
SiH0 [SPBFUT],10,20191118,125000,14108.000000
SiH0 [SPBFUT],10,20191118,130000,17785.000000
SiH0 [SPBFUT],10,20191118,131000,13891.000000
SiH0 [SPBFUT],10,20191118,132000,34616.000000
SiH0 [SPBFUT],10,20191118,133000,22487.000000
SiH0 [SPBFUT],10,20191118,134000,21992.000000
SiH0 [SPBFUT],10,20191118,135000,19818.000000
SiH0 [SPBFUT],10,20191118,140000,8401.000000
SiH0 [SPBFUT],10,20191118,141000,8847.000000
SiH0 [SPBFUT],10,20191118,142000,9007.000000
SiH0 [SPBFUT],10,20191118,143000,8618.000000
SiH0 [SPBFUT],10,20191118,144000,12907.000000
SiH0 [SPBFUT],10,20191118,145000,7568.000000
SiH0 [SPBFUT],10,20191118,150000,9486.000000
SiH0 [SPBFUT],10,20191118,151000,12532.000000
SiH0 [SPBFUT],10,20191118,152000,5607.000000
SiH0 [SPBFUT],10,20191118,153000,5944.000000
SiH0 [SPBFUT],10,20191118,154000,3665.000000
SiH0 [SPBFUT],10,20191118,155000,5806.000000
SiH0 [SPBFUT],10,20191118,160000,60400.000000
SiH0 [SPBFUT],10,20191118,161000,28766.000000
SiH0 [SPBFUT],10,20191118,162000,45791.000000
SiH0 [SPBFUT],10,20191118,163000,41969.000000
SiH0 [SPBFUT],10,20191118,164000,18150.000000
SiH0 [SPBFUT],10,20191118,165000,21618.000000
SiH0 [SPBFUT],10,20191118,170000,16569.000000
SiH0 [SPBFUT],10,20191118,171000,4574.000000
SiH0 [SPBFUT],10,20191118,172000,10227.000000
SiH0 [SPBFUT],10,20191118,173000,10064.000000
SiH0 [SPBFUT],10,20191118,174000,9378.000000
SiH0 [SPBFUT],10,20191118,175000,30367.000000
SiH0 [SPBFUT],10,20191118,180000,31853.000000
SiH0 [SPBFUT],10,20191118,181000,18694.000000
SiH0 [SPBFUT],10,20191118,182000,12711.000000
SiH0 [SPBFUT],10,20191118,183000,14418.000000
SiH0 [SPBFUT],10,20191118,184000,5764.000000
SiH0 [SPBFUT],10,20191118,190000,16430.000000
SiH0 [SPBFUT],10,20191118,191000,9030.000000
SiH0 [SPBFUT],10,20191118,192000,3592.000000
SiH0 [SPBFUT],10,20191118,193000,9279.000000
SiH0 [SPBFUT],10,20191118,194000,10668.000000
SiH0 [SPBFUT],10,20191118,195000,6876.000000
SiH0 [SPBFUT],10,20191118,200000,4327.000000
SiH0 [SPBFUT],10,20191118,201000,4267.000000
SiH0 [SPBFUT],10,20191118,202000,1930.000000
SiH0 [SPBFUT],10,20191118,203000,788.000000
SiH0 [SPBFUT],10,20191118,204000,1471.000000
SiH0 [SPBFUT],10,20191118,205000,1841.000000
SiH0 [SPBFUT],10,20191118,210000,1894.000000
SiH0 [SPBFUT],10,20191118,211000,1687.000000
SiH0 [SPBFUT],10,20191118,212000,1482.000000
SiH0 [SPBFUT],10,20191118,213000,2673.000000
SiH0 [SPBFUT],10,20191118,214000,3083.000000
